Nodo,Treatment_ID,Dose_percent,Omission_description,Replication,Observado,Ajustado,Residuo,Residuo_estudentizado,Leverage,Cook,Variable,Modelo,X,Y,n_modelo,umbral_cook,umbral_leverage,Flag_Cook,Flag_Leverage,Flag_Residuo,Influyente
6,T2-B,D75,Sin N,1,148.85795091202448,265.35604787068394,-116.49809695865946,-2.322968779685711,0.041666666666666664,0.07820556451296407,Suelo_CE,M0_Bloque,587202.983,517570,56,0.07142857142857142,0.10714285714285714,TRUE,FALSE,TRUE,TRUE
7,T10-A,D100,Sin Cu,2,200.9358476625796,203.9604745542394,-3.024626891659807,-0.060310975225774464,0.04166666666666666,5.2716141053391015e-5,Suelo_CE,M0_Bloque,587201.014,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
8,T4-A,D100,Sin K,2,185.1994995630996,203.9604745542394,-18.76097499113979,-0.3740933141281042,0.04166666666666666,0.0020282001112369337,Suelo_CE,M0_Bloque,587198.948,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
9,T0-A,D100,Control,2,134.24655651633088,203.9604745542394,-69.71391803790851,-1.3900935666708547,0.04166666666666666,0.028005219189850678,Suelo_CE,M0_Bloque,587197.023,517566,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
10,T3-B,D75,Sin P,2,157.04766448983474,203.9604745542394,-46.91281006440465,-0.9354401144046945,0.04166666666666666,0.012681858081702429,Suelo_CE,M0_Bloque,587194.69,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
11,T8-B,D75,Sin Mn,2,131.81644067334886,203.9604745542394,-72.14403388089053,-1.438550008292129,0.04166666666666666,0.029991682990685276,Suelo_CE,M0_Bloque,587193.167,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
12,T7-B,D75,Sin Zn,2,159.69332848488125,203.9604745542394,-44.26714606935815,-0.8826856486882931,0.04166666666666666,0.01129179644058366,Suelo_CE,M0_Bloque,587191.101,517561,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
13,T0-A,D100,Control,3,145.5237110627009,215.61353287022672,-70.08982180752582,-1.4626276137250482,0.125,0.10187045411576329,Suelo_CE,M0_Bloque,587189.132,517559,56,0.07142857142857142,0.10714285714285714,TRUE,TRUE,FALSE,TRUE
14,T11-A,D100,Sin Mo,3,213.67980437274474,215.61353287022672,-1.9337284974819795,-0.04035285901612297,0.125,7.75406300369094e-5,Suelo_CE,M0_Bloque,587187.054,517557,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
15,T8-A,D100,Sin Mn,3,221.56053182485203,215.61353287022672,5.946998954625315,0.12410139825601509,0.125,7.333884309094317e-4,Suelo_CE,M0_Bloque,587188.6,517555,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
16,T10-A,D100,Sin Cu,3,178.32928128728045,215.61353287022672,-37.28425158294627,-0.7780441512897909,0.125,0.028826319112202434,Suelo_CE,M0_Bloque,587190.678,517557,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
17,T1-B,D75,Completo,2,175.6150853678236,203.9604745542394,-28.345389186415787,-0.5652062638538271,0.04166666666666666,0.004629827836226116,Suelo_CE,M0_Bloque,587192.647,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
18,T5-B,D75,Sin Mg y S,2,181.8089981297853,203.9604745542394,-22.151476424454103,-0.4416998174331641,0.04166666666666666,0.00282751780754334,Suelo_CE,M0_Bloque,587194.713,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
19,T11-B,D75,Sin Mo,2,166.27803468695151,203.9604745542394,-37.68243986728788,-0.7513867920534071,0.04166666666666666,0.008182349438729128,Suelo_CE,M0_Bloque,587196.236,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
20,T9-A,D100,Sin B,2,127.48522014555596,203.9604745542394,-76.47525440868344,-1.5249144239062926,0.04166666666666666,0.03370092753967332,Suelo_CE,M0_Bloque,587198.569,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
21,T11-A,D100,Sin Mo,2,200.32890913760988,203.9604745542394,-3.6315654166295133,-0.07241331235831527,0.04166666666666666,7.59954754594628e-5,Suelo_CE,M0_Bloque,587200.494,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
22,T5-A,D100,Sin Mg y S,2,228.71581992531452,203.9604745542394,24.755345371075123,0.4936208910584282,0.04166666666666666,0.0035313273056422696,Suelo_CE,M0_Bloque,587202.56,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
23,T10-B,D75,Sin Cu,1,179.35144908473524,265.35604787068394,-86.0045987859487,-1.7149292830083787,0.041666666666666664,0.042622933995936675,Suelo_CE,M0_Bloque,587204.529,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
24,T7-B,D75,Sin Zn,1,266.9609037597214,265.35604787068394,1.6048558890374807,0.03200078132994453,0.041666666666666664,1.4841304430825015e-5,Suelo_CE,M0_Bloque,587206.461,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
25,T0-B,D75,Control,1,256.1258580393511,265.35604787068394,-9.230189831332837,-0.1840497258626249,0.041666666666666664,4.909319071030055e-4,Suelo_CE,M0_Bloque,587208.571,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
26,T9-A,D100,Sin B,1,289.3965930392144,265.35604787068394,24.040545168530457,0.4793677951060233,0.041666666666666664,0.0033303403331131926,Suelo_CE,M0_Bloque,587210.54,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
27,T1-A,D100,Completo,1,351.43520700006127,265.35604787068394,86.07915912937733,1.716416014161151,0.041666666666666664,0.04269686860389641,Suelo_CE,M0_Bloque,587212.65,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
28,T2-A,D100,Sin N,1,333.52374826493326,265.35604787068394,68.16770039424932,1.35926203030598,0.041666666666666664,0.02677671401494977,Suelo_CE,M0_Bloque,587214.441,517577,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
29,T7-A,D100,Sin Zn,1,330.833363690577,265.35604787068394,65.47731581989308,1.3056158374948188,0.041666666666666664,0.024704821958221695,Suelo_CE,M0_Bloque,587215.987,517575,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
30,T0-A,D100,Control,1,287.7751290165133,265.35604787068394,22.419081145829352,0.4470358480575244,0.041666666666666664,0.002896247093456667,Suelo_CE,M0_Bloque,587214.196,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
31,T5-A,D100,Sin Mg y S,1,264.7594785419162,265.35604787068394,-0.5965693287677141,-0.011895575651654755,0.041666666666666664,2.0507930446991513e-6,Suelo_CE,M0_Bloque,587212.086,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
32,T4-B,D75,Sin K,1,193.102799608652,265.35604787068394,-72.25324826203195,-1.4407277399830964,0.041666666666666664,0.030082556822562324,Suelo_CE,M0_Bloque,587210.117,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
33,T8-B,D75,Sin Mn,1,242.41409310091885,265.35604787068394,-22.94195476976509,-0.457461933425726,0.041666666666666664,0.003032919138168164,Suelo_CE,M0_Bloque,587208.007,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
34,T11-B,D75,Sin Mo,1,208.2163027681082,265.35604787068394,-57.139745102575745,-1.1393649116825055,0.041666666666666664,0.018813802927149036,Suelo_CE,M0_Bloque,587206.075,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
35,T1-A,D100,Completo,2,310.7478583740179,203.9604745542394,106.78738381977848,2.129337432573583,0.04166666666666666,0.06571127393853705,Suelo_CE,M0_Bloque,587204.105,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,TRUE,TRUE
36,T7-A,D100,Sin Zn,2,261.6401581224542,203.9604745542394,57.679683568214784,1.1501312695147354,0.04166666666666666,0.019171042566892418,Suelo_CE,M0_Bloque,587202.04,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
37,T2-A,D100,Sin N,2,126.97960998163278,203.9604745542394,-76.98086457260662,-1.5349962763669562,0.04166666666666666,0.03414802273131044,Suelo_CE,M0_Bloque,587200.115,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
38,T2-B,D75,Sin N,2,216.55137943988112,203.9604745542394,12.59090488564172,0.25106228960733173,0.04166666666666666,9.135112067083436e-4,Suelo_CE,M0_Bloque,587197.782,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
39,T4-B,D75,Sin K,2,242.55184562597793,203.9604745542394,38.591371071738536,0.7695108547286127,0.04166666666666666,0.008581839935437098,Suelo_CE,M0_Bloque,587196.259,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
40,T6-B,D75,Sin Fe,2,214.47950679586268,203.9604745542394,10.519032241623279,0.20974920730653132,0.04166666666666666,6.376047821118585e-4,Suelo_CE,M0_Bloque,587194.193,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
41,T2-A,D100,Sin N,3,247.49351752792455,215.61353287022672,31.879984657697833,0.6652684324626565,0.125,0.021075337487205723,Suelo_CE,M0_Bloque,587192.224,517555,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
42,T3-A,D100,Sin P,3,229.1841886509458,215.61353287022672,13.570655780719079,0.2831911306001614,0.125,0.0038189150690760786,Suelo_CE,M0_Bloque,587190.146,517554,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
43,T5-A,D100,Sin Mg y S,3,240.96117387771207,215.61353287022672,25.34764100748535,0.528952117786046,0.125,0.013323349662397295,Suelo_CE,M0_Bloque,587191.692,517552,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
44,T1-A,D100,Completo,3,248.17605435765364,215.61353287022672,32.56252148742692,0.6795115449260831,0.125,0.021987425699420592,Suelo_CE,M0_Bloque,587193.77,517553,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
45,T0-B,D75,Control,2,243.04254133330625,203.9604745542394,39.08206677906685,0.7792953133438806,0.04166666666666666,0.008801466455068649,Suelo_CE,M0_Bloque,587195.739,517555,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
46,T9-B,D75,Sin B,2,256.94972184499886,203.9604745542394,52.989247290759465,1.0566041019464925,0.04166666666666666,0.016179887365944255,Suelo_CE,M0_Bloque,587197.805,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
47,T10-B,D75,Sin Cu,2,234.60588568763936,203.9604745542394,30.64541113339996,0.6110686368446248,0.04166666666666666,0.005411664912103591,Suelo_CE,M0_Bloque,587199.328,517558,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
48,T8-A,D100,Sin Mn,2,188.17683841530146,203.9604745542394,-15.783636138937936,-0.3147252610802978,0.04166666666666666,0.0014355360864066896,Suelo_CE,M0_Bloque,587201.661,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
49,T6-A,D100,Sin Fe,2,267.7705754186346,203.9604745542394,63.810100864395224,1.272371618131983,0.04166666666666666,0.023462746878663777,Suelo_CE,M0_Bloque,587203.586,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
50,T3-A,D100,Sin P,2,282.38406347892305,203.9604745542394,78.42358892468366,1.5637641594059084,0.04166666666666666,0.03543997603249951,Suelo_CE,M0_Bloque,587205.651,517563,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
51,T9-B,D75,Sin B,1,234.38527309722323,265.35604787068394,-30.970774773460704,-0.6175563786845134,0.041666666666666664,0.0055271866790424645,Suelo_CE,M0_Bloque,587207.621,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
52,T5-B,D75,Sin Mg y S,1,226.6385519772481,265.35604787068394,-38.717495893435824,-0.7720257801290706,0.041666666666666664,0.008638026162085507,Suelo_CE,M0_Bloque,587209.552,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
53,T6-B,D75,Sin Fe,1,202.91811991894707,265.35604787068394,-62.43792795173687,-1.2450105288125004,0.041666666666666664,0.022464510389188144,Suelo_CE,M0_Bloque,587211.663,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
54,T11-A,D100,Sin Mo,1,240.6377270123093,265.35604787068394,-24.718320858374625,-0.4928826233155933,0.041666666666666664,0.003520772179224073,Suelo_CE,M0_Bloque,587213.632,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
55,T3-A,D100,Sin P,1,263.02659313464585,265.35604787068394,-2.3294547360380875,-0.04644926197745365,0.041666666666666664,3.12686078007264e-5,Suelo_CE,M0_Bloque,587215.742,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
56,T8-A,D100,Sin Mn,1,309.70448809759563,265.35604787068394,44.34844022691169,0.8843066519054927,0.041666666666666664,0.01133330803774351,Suelo_CE,M0_Bloque,587217.533,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
1,T4-A,D100,Sin K,1,568.7059999973585,513.5539313341001,55.15206866325843,1.1821247977399199,0.04166666666666672,0.020252449817849984,Suelo_CE_corregida_OLS,M0_Bloque,587212.895,517579,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
2,T6-A,D100,Sin Fe,1,580.3446511696878,513.5539313341001,66.79071983558777,1.4315866673763344,0.04166666666666666,0.029702034582748973,Suelo_CE_corregida_OLS,M0_Bloque,587211.104,517578,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
3,T10-A,D100,Sin Cu,1,544.7926415997391,513.5539313341001,31.238710265639043,0.6695678865627777,0.04166666666666666,0.006497408039364414,Suelo_CE_corregida_OLS,M0_Bloque,587208.994,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
4,T3-B,D75,Sin P,1,519.6203939762178,513.5539313341001,6.066462642117699,0.13002804967472792,0.041666666666666664,2.4503324206106544e-4,Suelo_CE_corregida_OLS,M0_Bloque,587207.025,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
5,T1-B,D75,Completo,1,551.2516702261818,513.5539313341001,37.6977388920817,0.8080101625043916,0.041666666666666664,0.00946203511174454,Suelo_CE_corregida_OLS,M0_Bloque,587204.915,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
6,T2-B,D75,Sin N,1,405.1757517334531,513.5539313341001,-108.37817960064694,-2.32296877968567,0.041666666666666664,0.07820556451296132,Suelo_CE_corregida_OLS,M0_Bloque,587202.983,517570,56,0.07142857142857142,0.10714285714285714,TRUE,FALSE,TRUE,TRUE
7,T10-A,D100,Sin Cu,2,453.62381908049406,456.4376294778077,-2.8138103973136595,-0.060310975225818464,0.04166666666666666,5.271614105346793e-5,Suelo_CE_corregida_OLS,M0_Bloque,587201.014,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
8,T4-A,D100,Sin K,2,438.98429444354707,456.4376294778077,-17.453335034260647,-0.37409331412814234,0.04166666666666666,0.002028200111237347,Suelo_CE_corregida_OLS,M0_Bloque,587198.948,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
9,T0-A,D100,Control,2,391.58277152713356,456.4376294778077,-64.85485795067416,-1.390093566670919,0.04166666666666666,0.028005219189853287,Suelo_CE_corregida_OLS,M0_Bloque,587197.023,517566,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
10,T3-B,D75,Sin P,2,412.7946422748846,456.4376294778077,-43.64298720292311,-0.935440114404782,0.04166666666666666,0.012681858081704805,Suelo_CE_corregida_OLS,M0_Bloque,587194.69,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
11,T8-B,D75,Sin Mn,2,389.32203475841084,456.4376294778077,-67.11559471939688,-1.4385500082921163,0.04166666666666666,0.029991682990684745,Suelo_CE_corregida_OLS,M0_Bloque,587193.167,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
12,T7-B,D75,Sin Zn,2,415.25590348947674,456.4376294778077,-41.18172598833098,-0.8826856486883766,0.04166666666666666,0.011291796440585799,Suelo_CE_corregida_OLS,M0_Bloque,587191.101,517561,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
13,T0-A,D100,Control,3,402.07390840162464,467.27846962917164,-65.204561227547,-1.4626276137250669,0.125,0.10187045411576584,Suelo_CE_corregida_OLS,M0_Bloque,587189.132,517559,56,0.07142857142857142,0.10714285714285714,TRUE,TRUE,FALSE,TRUE
14,T11-A,D100,Sin Mo,3,465.479522007962,467.27846962917164,-1.7989476212096633,-0.040352859016161875,0.125,7.754063003705888e-5,Suelo_CE_corregida_OLS,M0_Bloque,587187.054,517557,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
15,T8-A,D100,Sin Mn,3,472.8109627566596,467.27846962917164,5.532493127487953,0.12410139825601396,0.125,7.333884309094181e-4,Suelo_CE_corregida_OLS,M0_Bloque,587188.6,517555,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
16,T10-A,D100,Sin Cu,3,432.5929303815548,467.27846962917164,-34.685539247616816,-0.7780441512897714,0.125,0.028826319112200988,Suelo_CE_corregida_OLS,M0_Bloque,587190.678,517557,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
17,T1-B,D75,Completo,2,430.0679139176843,456.4376294778077,-26.36971556012344,-0.5652062638537989,0.04166666666666666,0.0046298278362256525,Suelo_CE_corregida_OLS,M0_Bloque,587192.647,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
18,T5-B,D75,Sin Mg y S,2,435.8301109601372,456.4376294778077,-20.607518517670542,-0.4416998174331458,0.04166666666666666,0.0028275178075431056,Suelo_CE_corregida_OLS,M0_Bloque,587194.713,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
19,T11-B,D75,Sin Mo,2,421.3816556692683,456.4376294778077,-35.05597380853942,-0.7513867920533799,0.04166666666666666,0.008182349438728536,Suelo_CE_corregida_OLS,M0_Bloque,587196.236,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
20,T9-A,D100,Sin B,2,385.2927003014059,456.4376294778077,-71.14492917640183,-1.5249144239062566,0.04166666666666666,0.03370092753967175,Suelo_CE_corregida_OLS,M0_Bloque,587198.569,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
21,T11-A,D100,Sin Mo,2,453.059184170717,456.4376294778077,-3.3784453070907148,-0.07241331235830992,0.04166666666666666,7.599547545945159e-5,Suelo_CE_corregida_OLS,M0_Bloque,587200.494,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
22,T5-A,D100,Sin Mg y S,2,479.46752727652085,456.4376294778077,23.029897798713137,0.4936208910584414,0.04166666666666666,0.0035313273056424596,Suelo_CE_corregida_OLS,M0_Bloque,587202.56,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
23,T10-B,D75,Sin Cu,1,433.543853083527,513.5539313341001,-80.01007825057309,-1.7149292830083587,0.041666666666666664,0.0426229339959357,Suelo_CE_corregida_OLS,M0_Bloque,587204.529,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
24,T7-B,D75,Sin Zn,1,515.0469287676699,513.5539313341001,1.4929974335698262,0.03200078132991131,0.041666666666666664,1.4841304430794207e-5,Suelo_CE_corregida_OLS,M0_Bloque,587206.461,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
25,T0-B,D75,Control,1,504.9670857340086,513.5539313341001,-8.586845600091465,-0.18404972586265972,0.041666666666666664,4.909319071031912e-4,Suelo_CE_corregida_OLS,M0_Bloque,587208.571,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
26,T9-A,D100,Sin B,1,535.9188505043825,513.5539313341001,22.364919170282406,0.4793677951059641,0.041666666666666664,0.003330340333112371,Suelo_CE_corregida_OLS,M0_Bloque,587210.54,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
27,T1-A,D100,Completo,1,593.6333730721611,513.5539313341001,80.07944173806106,1.716416014161065,0.041666666666666664,0.04269686860389213,Suelo_CE_corregida_OLS,M0_Bloque,587212.65,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
28,T2-A,D100,Sin N,1,576.9703430108742,513.5539313341001,63.416411676774146,1.3592620303059761,0.041666666666666664,0.026776714014949632,Suelo_CE_corregida_OLS,M0_Bloque,587214.441,517577,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
29,T7-A,D100,Sin Zn,1,574.4674782413472,513.5539313341001,60.91354690724711,1.3056158374947455,0.041666666666666664,0.024704821958218926,Suelo_CE_corregida_OLS,M0_Bloque,587215.987,517575,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
30,T0-A,D100,Control,1,534.410402524065,513.5539313341001,20.856471189964964,0.4470358480574974,0.041666666666666664,0.002896247093456318,Suelo_CE_corregida_OLS,M0_Bloque,587214.196,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
31,T5-A,D100,Sin Mg y S,1,512.9989428875452,513.5539313341001,-0.5549884465548303,-0.011895575651695245,0.041666666666666664,2.0507930447131125e-6,Suelo_CE_corregida_OLS,M0_Bloque,587212.086,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
32,T4-B,D75,Sin K,1,446.33673447592827,513.5539313341001,-67.2171968581718,-1.4407277399830631,0.041666666666666664,0.030082556822560936,Suelo_CE_corregida_OLS,M0_Bloque,587210.117,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
